index,POI
"(20, 43)","地名地址:行政地名,公司企业:公司企业,银行金融:银行,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,美食:中餐厅:酒楼,文化场馆:文化宫,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆"
"(20, 42)","地名地址:行政地名,公司企业:公司企业,银行金融:银行,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,美食:中餐厅:酒楼,文化场馆:文化宫,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆"
"(10, 35)","医疗保健:卫生院,机构团体:政府机关,医疗保健:专科医院:骨科,美食:小吃快餐,房产小区:住宅区:住宅小区,购物:体育户外,医疗保健:专科医院:骨科,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,汽车:加油站:中石化,地名地址:行政地名,生活服务:邮局速递:物流仓储场地,教育学校:中学,公司企业:公司企业,美食:火锅,酒店宾馆:酒店宾馆,教育学校:幼儿园,教育学校:幼儿园"
"(9, 33)","基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,教育学校:中学,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,机构团体:政府机关,房产小区:住宅区:住宅小区,机构团体:政府机关,旅游景点:城市广场,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,机构团体:政府机关,机构团体:公检法机构,机构团体:政府机关"
"(8, 33)",None
"(8, 32)","公司企业:公司企业,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,地名地址:行政地名,房产小区:住宅区:住宅小区,生活服务:其它生活服务,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:产业园区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,基础设施:道路附属:桥,机构团体:公检法机构,房产小区:住宅区:住宅小区,购物:综合商场,购物:商业步行街,生活服务:通讯服务:中国联通营业厅,旅游景点:公园,汽车:车辆管理机构"
"(8, 31)","地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:采摘园,地名地址:行政地名,地名地址:行政地名,旅游景点:公园,地名地址:行政地名,地名地址:行政地名,房产小区:产业园区,机构团体:政府机关,地名地址:行政地名,汽车:加油站:中石化,娱乐休闲:其它娱乐休闲,地名地址:行政地名,机构团体:政府机关,房产小区:住宅区:宿舍,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业"
"(8, 30)","教育学校:成人教育,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:公共设施:公共厕所,地名地址:自然地名:河流,旅游景点:公园,购物:家具家居建材:五金用品,医疗保健:社区医院,购物:超市,购物:超市,购物:超市,地名地址:自然地名:河流,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,公司企业:公司企业,公司企业:公司企业,机构团体:政府机关"
"(8, 34)","房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,购物:超市,教育学校:教育学校附属,美食:中餐厅:川菜,教育学校:幼儿园,教育学校:职业技术学校,房产小区:住宅区:住宅小区,生活服务:中介机构,基础设施:交通设施:火车站,机构团体:政府机关,教育学校:职业技术学校,银行金融:银行,美食:中餐厅:酒楼,房产小区:住宅区:住宅小区,教育学校:其它教育学校,公司企业:公司企业,生活服务:邮局速递:邮局,基础设施:交通设施:公交车站"
"(20, 28)",None
"(20, 29)","地名地址:行政地名,旅游景点:风景名胜,地名地址:行政地名,机构团体:政府机关,基础设施:公共设施:公共厕所,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:其它购物,公司企业:公司企业,机构团体:社会团体"
"(21, 29)","地名地址:行政地名,旅游景点:风景名胜,地名地址:行政地名,机构团体:政府机关,基础设施:公共设施:公共厕所,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:其它购物,公司企业:公司企业,机构团体:社会团体"
"(15, 35)","购物:超市,生活服务:其它生活服务,教育学校:小学,汽车:汽车维修,地名地址:行政地名,生活服务:美容美发:美容SPA,购物:其它购物,购物:家具家居建材:建材,教育学校:中学,汽车:汽车配件销售,房产小区:住宅区:住宅小区,购物:便利店,房产小区:住宅区:住宅小区,地名地址:行政地名,购物:家具家居建材:建材,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:政府机关,生活服务:彩票:彩票彩券销售点,购物:便利店"
"(15, 37)","购物:烟酒专卖,地名地址:行政地名,娱乐休闲:KTV,教育学校:大学,购物:便利店,地名地址:行政地名,房产小区:住宅区:别墅,房产小区:住宅区:其它住宅区,房产小区:住宅区:住宅小区,汽车:加油站:充电站,公司企业:公司企业,基础设施:交通设施:公交车站,购物:超市,汽车:汽车配件销售,医疗保健:社区医院,机构团体:政府机关,美食:中餐厅:东北菜,娱乐休闲:其它娱乐休闲,购物:超市,酒店宾馆:酒店宾馆"
"(17, 33)","公司企业:企业/工厂,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:小学,美食:面包甜点,生活服务:美容美发:美发,购物:其它购物,美食:小吃快餐,地名地址:行政地名,美食:中餐厅:云贵菜,地名地址:道路名,机构团体:科研机构,文化场馆:其它文化场馆,教育学校:中学,美食:冷饮店,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(18, 33)","公司企业:企业/工厂,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:小学,美食:面包甜点,生活服务:美容美发:美发,购物:其它购物,美食:小吃快餐,地名地址:行政地名,美食:中餐厅:云贵菜,地名地址:道路名,机构团体:科研机构,文化场馆:其它文化场馆,教育学校:中学,美食:冷饮店,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(19, 33)","地名地址:行政地名,机构团体:政府机关,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,地名地址:行政地名,购物:便利店,机构团体:政府机关,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:道路附属:路口,地名地址:道路名,购物:家具家居建材:建材,公司企业:公司企业,购物:家具家居建材:建材,酒店宾馆:其它酒店宾馆,机构团体:政府机关"
"(16, 59)","公司企业:公司企业,公司企业:公司企业,基础设施:道路附属:桥,地名地址:行政地名,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:收费站,公司企业:公司企业,公司企业:公司企业,酒店宾馆:其它酒店宾馆,地名地址:道路名,基础设施:道路附属:收费站,汽车:加油站:中石化,地名地址:道路名,生活服务:装修,基础设施:道路附属:路口,基础设施:道路附属:路口,公司企业:公司企业,公司企业:公司企业"
"(15, 58)",None
"(15, 54)",基础设施:道路附属:收费站
"(15, 55)",None
"(17, 54)","基础设施:公共设施:公共厕所,地名地址:行政地名,教育学校:小学,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,基础设施:道路附属:桥,房产小区:住宅区:住宅小区,基础设施:道路附属:桥,教育学校:幼儿园,机构团体:公检法机构,机构团体:政府机关,地名地址:行政地名,购物:超市,地名地址:道路名,地名地址:行政地名,购物:超市,生活服务:通讯服务:中国移动营业厅,机构团体:公检法机构,机构团体:政府机关"
"(13, 48)",公司企业:公司企业
"(13, 47)","基础设施:公共设施:公共厕所,地名地址:行政地名,教育学校:幼儿园,教育学校:成人教育,地名地址:行政地名,地名地址:道路名,教育学校:成人教育,教育学校:教育学校附属,地名地址:道路名,地名地址:道路名,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,机构团体:科研机构,生活服务:其它生活服务,机构团体:政府机关,机构团体:公检法机构,机构团体:政府机关,机构团体:政府机关"
"(15, 47)","机构团体:政府机关,公司企业:公司企业,机构团体:政府机关,汽车:加油站:充电站,教育学校:小学,教育学校:职业技术学校,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,机构团体:政府机关,公司企业:公司企业,房产小区:住宅区:住宅小区,教育学校:幼儿园,教育学校:幼儿园,教育学校:小学,房产小区:住宅区:住宅小区,医疗保健:社区医院,机构团体:社会团体,机构团体:公检法机构,机构团体:政府机关"
"(14, 37)","地名地址:行政地名,医疗保健:社区医院,基础设施:道路附属:桥,基础设施:道路附属:路口,公司企业:公司企业,机构团体:政府机关,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:公司企业,公司企业:公司企业,美食:中餐厅:其它中餐厅"
"(16, 37)","房产小区:住宅区:住宅小区,机构团体:公检法机构,购物:化妆品,汽车:汽车维修,医疗保健:体检,购物:超市,美食:中餐厅:酒楼,地名地址:行政地名,美食:中餐厅:其它中餐厅,运动健身:羽毛球馆,地名地址:行政地名,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:其它公司企业,地名地址:自然地名:山,房产小区:住宅区:住宅小区,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业"
"(14, 33)","购物:农贸市场,房产小区:产业园区,公司企业:公司企业,购物:其它购物,购物:超市,购物:便利店,购物:家具家居建材:建材,生活服务:邮局速递:物流仓储场地,购物:家具家居建材:建材,汽车:摩托车:其它摩托车,地名地址:行政地名,机构团体:政府机关,房产小区:产业园区,购物:家具家居建材:建材,美食:中餐厅:其它中餐厅,机构团体:政府机关,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业"
"(14, 32)","基础设施:交通设施:地铁站,汽车:其它汽车,购物:家具家居建材:家具家居,汽车:摩托车:维修,汽车:汽车养护,汽车:汽车养护,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:幼儿园,娱乐休闲:KTV,机构团体:政府机关,房产小区:商务楼宇,教育学校:中学,生活服务:美容美发:其它美容美发,酒店宾馆:经济型酒店,公司企业:公司企业,购物:家具家居建材:建材,购物:家具家居建材:五金用品,汽车:汽车维修,购物:超市"
"(13, 30)","地名地址:自然地名:河流,公司企业:公司企业,汽车:汽车配件销售,公司企业:公司企业,酒店宾馆:酒店宾馆,地名地址:行政地名,教育学校:职业技术学校,地名地址:行政地名,基础设施:交通设施:公交车站,房产小区:住宅区:宿舍,汽车:加油站:中石化,购物:家具家居建材:建材,教育学校:中学,娱乐休闲:KTV,汽车:汽车养护,房产小区:住宅区:住宅小区,汽车:汽车配件销售,汽车:汽车维修,公司企业:公司企业,公司企业:公司企业"
"(12, 29)",None
"(12, 28)",None
"(14, 31)","运动健身:综合体育场馆,教育学校:培训,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:中学,房产小区:住宅区:住宅小区,美食:中餐厅:酒楼,房产小区:住宅区:住宅小区,购物:综合商场,教育学校:小学,公司企业:公司企业,地名地址:行政地名,旅游景点:公园,房产小区:住宅区:住宅小区,公司企业:公司企业,旅游景点:公园,文化场馆:文化宫,文化场馆:图书馆,机构团体:政府机关,酒店宾馆:酒店宾馆"
"(21, 44)","旅游景点:风景名胜,运动健身:高尔夫场,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关"
"(20, 56)",旅游景点:公园
"(17, 50)","银行金融:银行,房产小区:住宅区:住宅小区,购物:综合商场,美食:火锅,美食:小吃快餐,美食:小吃快餐,酒店宾馆:经济型酒店,运动健身:台球馆,美食:中餐厅:新疆菜,美食:日韩菜:日本料理,医疗保健:专科医院:齿科,基础设施:交通设施:地铁站,教育学校:中学,娱乐休闲:洗浴推拿足疗:修脚,房产小区:住宅区:别墅,生活服务:美容美发:美容SPA,购物:超市,房产小区:住宅区:住宅小区,运动健身:跆拳道,基础设施:交通设施:公交车站"
