index,POI
"(13, 24)","基础设施:公共设施:公共厕所,公司企业:公司企业,娱乐休闲:户外活动:游乐场,地名地址:行政地名,地名地址:行政地名,旅游景点:公园,基础设施:交通设施:地铁站,旅游景点:其它旅游景点,房产小区:房产小区附属,地名地址:行政地名,旅游景点:其它旅游景点,房产小区:房产小区附属,娱乐休闲:其它娱乐休闲,地名地址:自然地名:河流,地名地址:行政地名,基础设施:道路附属:路口,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,机构团体:政府机关,地名地址:行政地名"
"(8, 27)","房产小区:住宅区:住宅小区,地名地址:行政地名,文化场馆:文化宫,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,房产小区:产业园区"
"(5, 19)","基础设施:道路附属:收费站,基础设施:道路附属:收费站,地名地址:自然地名:山,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,生活服务:丧葬,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口"
"(5, 18)","基础设施:道路附属:收费站,基础设施:道路附属:收费站,地名地址:自然地名:山,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,生活服务:丧葬,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口"
"(10, 15)",None
"(11, 14)",None
"(11, 18)",None
"(10, 19)",None
"(12, 13)","汽车:汽车销售,汽车:汽车销售,汽车:汽车维修,汽车:汽车销售,汽车:汽车销售,房产小区:产业园区,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,汽车:汽车销售,房产小区:商务楼宇,汽车:汽车销售,生活服务:装修"
"(1, 18)",房产小区:住宅区:住宅小区
"(2, 19)","汽车:加油站:中石油,基础设施:交通设施:公交车站,基础设施:道路附属:路口,基础设施:交通设施:公交线路,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,地名地址:行政地名,生活服务:废品收购站"
"(4, 18)",房产小区:住宅区:住宅小区
"(7, 16)","酒店宾馆:酒店宾馆,旅游景点:水族馆,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,娱乐休闲:网吧,教育学校:幼儿园,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,机构团体:公检法机构,教育学校:小学,房产小区:住宅区:住宅小区,运动健身:综合体育场馆"
"(5, 13)","房产小区:产业园区,地名地址:行政地名,房产小区:产业园区,机构团体:科研机构,地名地址:行政地名,房产小区:产业园区,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,汽车:汽车销售,地名地址:行政地名,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名"
"(10, 14)","美食:中餐厅:其它中餐厅,公司企业:公司企业,基础设施:交通设施:火车站,地名地址:行政地名,房产小区:产业园区,购物:其它购物,医疗保健:诊所,教育学校:中学,公司企业:公司企业,美食:中餐厅:川菜,房产小区:住宅区:宿舍,教育学校:中学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,公司企业:公司企业,美食:火锅,购物:便利店,娱乐休闲:洗浴推拿足疗:按摩,汽车:汽车租赁"
"(11, 19)",旅游景点:公园
"(0, 15)","地名地址:道路名,地名地址:行政地名,汽车:汽车维修,娱乐休闲:其它娱乐休闲,基础设施:道路附属:路口,公司企业:农林牧渔基地,基础设施:交通设施:公交车站,娱乐休闲:户外活动:采摘园,基础设施:交通设施:公交车站,公司企业:农林牧渔基地,地名地址:行政地名,教育学校:幼儿园,基础设施:道路附属:路口,生活服务:废品收购站,汽车:加油站:充电站,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,生活服务:其它生活服务"
"(7, 17)",None
"(8, 18)",None
"(10, 13)","美食:中餐厅:其它中餐厅,公司企业:公司企业,基础设施:交通设施:火车站,地名地址:行政地名,房产小区:产业园区,购物:其它购物,医疗保健:诊所,教育学校:中学,公司企业:公司企业,美食:中餐厅:川菜,房产小区:住宅区:宿舍,教育学校:中学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,公司企业:公司企业,美食:火锅,购物:便利店,娱乐休闲:洗浴推拿足疗:按摩,汽车:汽车租赁"
"(14, 20)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:小吃快餐,美食:火锅,购物:综合商场:购物中心,房产小区:商务楼宇,房产小区:住宅区:住宅小区,娱乐休闲:洗浴推拿足疗:足疗,汽车:汽车维修,美食:小吃快餐,房产小区:商务楼宇,基础设施:道路附属:路口,娱乐休闲:KTV,教育学校:小学,房产小区:商务楼宇,美食:火锅,银行金融:银行,美食:烧烤,房产小区:住宅区:住宅小区,娱乐休闲:茶馆"
"(14, 21)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:小吃快餐,美食:火锅,购物:综合商场:购物中心,房产小区:商务楼宇,房产小区:住宅区:住宅小区,娱乐休闲:洗浴推拿足疗:足疗,汽车:汽车维修,美食:小吃快餐,房产小区:商务楼宇,基础设施:道路附属:路口,娱乐休闲:KTV,教育学校:小学,房产小区:商务楼宇,美食:火锅,银行金融:银行,美食:烧烤,房产小区:住宅区:住宅小区,娱乐休闲:茶馆"
"(8, 11)",公司企业:公司企业
"(4, 19)",房产小区:住宅区:住宅小区
"(7, 12)","基础设施:交通设施:地铁站,地名地址:行政地名,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,机构团体:公检法机构,房产小区:产业园区,汽车:车辆管理机构,公司企业:公司企业,房产小区:住宅区:住宅小区,汽车:停车场,地名地址:行政地名,购物:家具家居建材:家具家居,地名地址:行政地名,汽车:车辆管理机构,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:公司企业,房产小区:住宅区:住宅小区,银行金融:银行"
"(6, 16)",None
"(10, 20)",None
"(9, 13)",房产小区:产业园区
"(9, 19)","地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:道路名"
"(9, 21)","公司企业:公司企业,购物:家具家居建材:建材,公司企业:公司企业,机构团体:政府机关,基础设施:交通设施:公交车站,公司企业:企业/工厂,购物:农贸市场,购物:超市,教育学校:小学,医疗保健:药房药店,美食:家常菜,美食:小吃快餐,美食:中餐厅:其它中餐厅,购物:超市,美食:火锅,医疗保健:药房药店,购物:超市,地名地址:行政地名,生活服务:邮局速递:速递,地名地址:行政地名"
"(6, 25)",None
"(7, 23)","基础设施:交通设施:公交车站,娱乐休闲:其它娱乐休闲,娱乐休闲:其它娱乐休闲,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,地名地址:行政地名,基础设施:交通设施:公交车站,美食:中餐厅:其它中餐厅,机构团体:传媒机构,基础设施:交通设施:公交车站,娱乐休闲:户外活动:拓展培训,酒店宾馆:农家院,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,娱乐休闲:其它娱乐休闲,公司企业:农林牧渔基地"
"(7, 24)","美食:中餐厅:其它中餐厅,娱乐休闲:户外活动:垂钓园,基础设施:交通设施:公交车站,地名地址:行政地名,娱乐休闲:其它娱乐休闲,基础设施:道路附属:桥,地名地址:道路名,地名地址:行政地名"
"(0, 16)","基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,医疗保健:专科医院:胸科,基础设施:交通设施:公交车站,公司企业:企业/工厂,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,旅游景点:其它旅游景点,基础设施:道路附属:路口,公司企业:农林牧渔基地"
"(1, 15)",None
"(13, 27)",None
"(8, 22)","基础设施:道路附属:收费站,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:其它中餐厅,娱乐休闲:户外活动:采摘园,公司企业:公司企业,基础设施:道路附属:收费站,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,汽车:汽车维修,公司企业:公司企业,基础设施:道路附属:路口,机构团体:政府机关,汽车:洗车场,汽车:洗车场,机构团体:社会团体,公司企业:公司企业"
"(7, 22)","基础设施:道路附属:收费站,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:其它中餐厅,娱乐休闲:户外活动:采摘园,公司企业:公司企业,基础设施:道路附属:收费站,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,汽车:汽车维修,公司企业:公司企业,基础设施:道路附属:路口,机构团体:政府机关,汽车:洗车场,汽车:洗车场,机构团体:社会团体,公司企业:公司企业"
"(8, 20)","美食:农家菜,娱乐休闲:户外活动:采摘园,美食:中餐厅:其它中餐厅,地名地址:行政地名,房产小区:产业园区,娱乐休闲:户外活动:垂钓园,基础设施:交通设施:公交车站,生活服务:宠物服务:其它宠物服务,基础设施:交通设施:公交车站,教育学校:培训,公司企业:农林牧渔基地,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,娱乐休闲:其它娱乐休闲"
"(5, 16)",房产小区:住宅区:住宅小区
"(0, 14)","地名地址:道路名,地名地址:行政地名,汽车:汽车维修,娱乐休闲:其它娱乐休闲,基础设施:道路附属:路口,公司企业:农林牧渔基地,基础设施:交通设施:公交车站,娱乐休闲:户外活动:采摘园,基础设施:交通设施:公交车站,公司企业:农林牧渔基地,地名地址:行政地名,教育学校:幼儿园,基础设施:道路附属:路口,生活服务:废品收购站,汽车:加油站:充电站,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,生活服务:其它生活服务"
"(0, 24)",None
"(6, 18)",None
"(5, 15)",房产小区:住宅区:住宅小区
"(5, 12)","房产小区:产业园区,地名地址:行政地名,房产小区:产业园区,机构团体:科研机构,地名地址:行政地名,房产小区:产业园区,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,汽车:汽车销售,地名地址:行政地名,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名"
"(5, 17)",房产小区:住宅区:住宅小区
"(4, 17)","美食:中餐厅:其它中餐厅,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,基础设施:道路附属:路口,旅游景点:其它旅游景点,基础设施:交通设施:公交车站,生活服务:邮局速递:物流公司,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,房产小区:住宅区:住宅小区,公司企业:公司企业,房产小区:住宅区:住宅小区,机构团体:政府机关,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区"
"(1, 17)",房产小区:产业园区
"(0, 17)",None
"(8, 17)","基础设施:交通设施:地铁站,房产小区:住宅区:住宅小区,房产小区:产业园区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:房产小区附属,地名地址:行政地名,房产小区:房产小区附属,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:自然地名:山,地名地址:行政地名,地名地址:道路名,房产小区:住宅区:住宅小区"
"(3, 16)","基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:自然地名:山,基础设施:道路附属:路口,地名地址:行政地名,基础设施:交通设施:地铁站,地名地址:道路名,生活服务:废品收购站,生活服务:废品收购站,基础设施:道路附属:路口,基础设施:道路附属:路口"
"(3, 17)",房产小区:住宅区:住宅小区
"(2, 17)",房产小区:产业园区
"(2, 16)","美食:小吃快餐,基础设施:交通设施:公交车站,房产小区:产业园区,机构团体:科研机构,房产小区:产业园区,旅游景点:公园,公司企业:公司企业,地名地址:道路名,房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,房产小区:住宅区:住宅小区,美食:小吃快餐,公司企业:公司企业,公司企业:公司企业,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,美食:中餐厅:川菜,公司企业:公司企业"
"(5, 20)","地名地址:行政地名,购物:便利店,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,地名地址:行政地名"
"(4, 20)","基础设施:交通设施:公交车站,美食:其它美食,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:政府机关,购物:烟酒专卖,机构团体:政府机关,机构团体:政府机关"
"(4, 21)","基础设施:交通设施:公交车站,美食:其它美食,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:政府机关,购物:烟酒专卖,机构团体:政府机关,机构团体:政府机关"
